Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2257,2022-02-12,2022-02-18,First Class,CG-95028,Customer 174,Home Office,United States,City 54,New York,East,TEC-1121,Technology,Computers,Computers Product 41,474.91,6,0.0,79.02
US-2258,2023-04-20,2023-04-24,First Class,CG-25696,Customer 320,Home Office,United States,City 5,California,West,TEC-6194,Technology,Phones,Phones Product 32,517.18,3,0.2,20.19
US-2259,2022-11-16,2022-11-22,Second Class,CG-43853,Customer 418,Consumer,United States,City 49,Texas,Central,TEC-3507,Office Supplies,Binders,Binders Product 36,88.51,1,0.15,6.1
US-2260,2022-12-15,2022-12-19,Standard Class,CG-13427,Customer 146,Corporate,United States,City 42,Texas,Central,TEC-4027,Furniture,Chairs,Chairs Product 92,326.28,5,0.15,65.06
US-2261,2022-04-06,2022-04-13,First Class,CG-51721,Customer 455,Consumer,United States,City 16,Oregon,West,TEC-3992,Technology,Accessories,Accessories Product 74,573.5,2,0.15,77.03
US-2262,2022-08-06,2022-08-13,Standard Class,CG-81950,Customer 479,Corporate,United States,City 74,New York,East,TEC-9946,Office Supplies,Paper,Paper Product 39,146.09,5,0.25,21.76
US-2263,2023-07-20,2023-07-21,First Class,CG-45264,Customer 380,Consumer,United States,City 7,Nevada,West,TEC-3242,Office Supplies,Binders,Binders Product 9,121.0,5,0.2,18.93
US-2264,2022-04-07,2022-04-11,Standard Class,CG-44640,Customer 82,Consumer,United States,City 76,Nevada,West,TEC-5056,Office Supplies,Paper,Paper Product 11,202.83,8,0.15,10.58
US-2265,2022-12-09,2022-12-11,Second Class,CG-63465,Customer 3,Corporate,United States,City 88,California,West,TEC-9568,Technology,Phones,Phones Product 35,594.73,4,0.1,61.66
US-2266,2023-08-14,2023-08-19,Same Day,CG-35227,Customer 423,Consumer,United States,City 68,North Carolina,South,TEC-5795,Office Supplies,Paper,Paper Product 45,127.78,7,0.1,8.29
US-2267,2022-05-20,2022-05-27,Standard Class,CG-65079,Customer 131,Corporate,United States,City 83,Tennessee,South,TEC-9153,Furniture,Bookcases,Bookcases Product 1,237.39,4,0.25,16.19
US-2268,2022-04-28,2022-04-30,Standard Class,CG-97952,Customer 128,Home Office,United States,City 17,Pennsylvania,East,TEC-1658,Furniture,Bookcases,Bookcases Product 30,446.37,3,0.25,52.11
US-2269,2022-09-13,2022-09-14,Standard Class,CG-95439,Customer 108,Consumer,United States,City 92,Nevada,West,TEC-2814,Office Supplies,Paper,Paper Product 90,37.71,4,0.15,4.65
US-2270,2022-01-15,2022-01-21,Standard Class,CG-58333,Customer 167,Corporate,United States,City 53,Illinois,Central,TEC-7205,Furniture,Chairs,Chairs Product 85,193.56,3,0.1,5.74
US-2271,2023-06-16,2023-06-20,First Class,CG-34641,Customer 446,Home Office,United States,City 86,North Carolina,South,TEC-4977,Office Supplies,Binders,Binders Product 63,89.15,3,0.1,9.05
US-2272,2023-05-16,2023-05-18,Standard Class,CG-17810,Customer 384,Consumer,United States,City 59,Oregon,West,TEC-9589,Furniture,Tables,Tables Product 38,664.01,7,0.2,64.62
US-2273,2022-07-28,2022-08-01,Standard Class,CG-72027,Customer 403,Corporate,United States,City 98,Illinois,Central,TEC-9676,Furniture,Chairs,Chairs Product 9,93.36,5,0.1,5.36
US-2274,2023-08-24,2023-08-31,Same Day,CG-61196,Customer 139,Corporate,United States,City 21,Illinois,Central,TEC-8870,Furniture,Tables,Tables Product 29,453.21,4,0.15,74.12
US-2275,2023-03-25,2023-03-30,Second Class,CG-24394,Customer 138,Corporate,United States,City 93,Virginia,East,TEC-7075,Technology,Phones,Phones Product 67,182.8,4,0.25,10.24
US-2276,2022-09-18,2022-09-19,Standard Class,CG-41617,Customer 461,Home Office,United States,City 37,Ohio,Central,TEC-5130,Office Supplies,Paper,Paper Product 32,193.55,7,0.0,27.75
US-2277,2023-11-16,2023-11-17,First Class,CG-82597,Customer 215,Home Office,United States,City 73,Virginia,East,TEC-6591,Office Supplies,Art,Art Product 1,56.59,1,0.1,8.61
US-2278,2023-05-08,2023-05-14,First Class,CG-86833,Customer 103,Home Office,United States,City 81,Oregon,West,TEC-7585,Technology,Phones,Phones Product 86,10.0,7,0.15,1.5
US-2279,2023-09-09,2023-09-11,Second Class,CG-52561,Customer 24,Corporate,United States,City 44,Texas,Central,TEC-6847,Office Supplies,Art,Art Product 61,116.39,8,0.25,20.42
US-2280,2022-09-04,2022-09-10,Standard Class,CG-23525,Customer 290,Corporate,United States,City 18,North Carolina,South,TEC-4789,Office Supplies,Binders,Binders Product 53,49.31,9,0.0,6.17
US-2281,2022-02-14,2022-02-20,Second Class,CG-38931,Customer 378,Consumer,United States,City 28,Georgia,South,TEC-4579,Technology,Computers,Computers Product 48,314.92,9,0.2,51.26
US-2282,2022-04-10,2022-04-14,Second Class,CG-22252,Customer 175,Consumer,United States,City 31,Nevada,West,TEC-2946,Technology,Computers,Computers Product 12,320.93,5,0.25,41.59
US-2283,2022-09-14,2022-09-16,Standard Class,CG-74166,Customer 419,Corporate,United States,City 28,New York,East,TEC-7747,Office Supplies,Art,Art Product 43,50.21,5,0.25,7.99
US-2284,2022-04-13,2022-04-16,Same Day,CG-82913,Customer 357,Consumer,United States,City 22,Pennsylvania,East,TEC-1440,Technology,Accessories,Accessories Product 95,671.69,7,0.15,92.87
US-2285,2022-04-10,2022-04-12,Standard Class,CG-33513,Customer 101,Consumer,United States,City 27,Oregon,West,TEC-4238,Office Supplies,Art,Art Product 17,101.91,3,0.1,3.37
US-2286,2022-10-30,2022-10-31,Second Class,CG-58056,Customer 322,Home Office,United States,City 97,North Carolina,South,TEC-5908,Furniture,Chairs,Chairs Product 88,255.05,3,0.0,19.89
US-2287,2023-03-19,2023-03-21,First Class,CG-14604,Customer 273,Corporate,United States,City 23,Washington,West,TEC-7887,Technology,Accessories,Accessories Product 14,1024.16,7,0.0,96.68
US-2288,2022-03-28,2022-03-30,Second Class,CG-44883,Customer 366,Corporate,United States,City 67,Washington,West,TEC-9697,Technology,Phones,Phones Product 76,792.84,2,0.2,158.44
US-2289,2023-08-23,2023-08-28,Same Day,CG-46592,Customer 162,Corporate,United States,City 34,Florida,East,TEC-4508,Furniture,Tables,Tables Product 94,342.1,7,0.1,51.43
US-2290,2022-01-21,2022-01-28,Standard Class,CG-26617,Customer 462,Home Office,United States,City 7,Michigan,Central,TEC-4764,Technology,Computers,Computers Product 95,574.42,8,0.0,97.34
US-2291,2023-12-19,2023-12-20,Second Class,CG-80651,Customer 449,Home Office,United States,City 30,Alabama,South,TEC-3071,Office Supplies,Paper,Paper Product 31,97.34,10,0.1,18.83
US-2292,2022-02-21,2022-02-24,Standard Class,CG-44033,Customer 134,Home Office,United States,City 43,Washington,West,TEC-9993,Office Supplies,Art,Art Product 18,154.82,9,0.0,12.77
US-2293,2022-07-02,2022-07-07,Second Class,CG-91899,Customer 227,Consumer,United States,City 10,North Carolina,South,TEC-7916,Technology,Computers,Computers Product 93,236.15,4,0.0,33.03
US-2294,2023-10-12,2023-10-13,Standard Class,CG-11511,Customer 400,Consumer,United States,City 4,Michigan,Central,TEC-1396,Office Supplies,Paper,Paper Product 93,60.0,5,0.15,6.97
US-2295,2022-02-01,2022-02-08,Standard Class,CG-67537,Customer 402,Consumer,United States,City 69,New York,East,TEC-7087,Technology,Computers,Computers Product 8,747.49,4,0.2,95.03
US-2296,2023-10-08,2023-10-14,Standard Class,CG-76062,Customer 331,Corporate,United States,City 38,Washington,West,TEC-5786,Office Supplies,Art,Art Product 34,97.86,6,0.2,12.08
US-2297,2022-06-13,2022-06-20,Standard Class,CG-29736,Customer 90,Corporate,United States,City 98,Virginia,East,TEC-5734,Technology,Accessories,Accessories Product 65,669.69,8,0.25,25.22
US-2298,2023-09-29,2023-10-03,Standard Class,CG-15786,Customer 307,Consumer,United States,City 7,Alabama,South,TEC-1045,Technology,Computers,Computers Product 85,378.66,9,0.2,60.8
US-2299,2022-09-25,2022-09-28,Second Class,CG-63108,Customer 194,Consumer,United States,City 73,Ohio,Central,TEC-3014,Technology,Computers,Computers Product 31,740.02,6,0.25,92.8
US-2300,2023-02-27,2023-03-02,Second Class,CG-85605,Customer 193,Corporate,United States,City 94,Pennsylvania,East,TEC-1686,Technology,Computers,Computers Product 71,124.69,1,0.15,22.57
US-2301,2022-02-10,2022-02-15,Same Day,CG-91014,Customer 182,Consumer,United States,City 3,Nevada,West,TEC-9615,Office Supplies,Binders,Binders Product 24,68.23,4,0.2,3.32
US-2302,2022-05-09,2022-05-16,Standard Class,CG-82848,Customer 469,Consumer,United States,City 68,Texas,Central,TEC-1081,Technology,Phones,Phones Product 34,375.13,7,0.15,52.81
US-2303,2023-10-03,2023-10-05,Same Day,CG-34600,Customer 271,Corporate,United States,City 83,Virginia,East,TEC-2051,Office Supplies,Binders,Binders Product 52,69.76,4,0.25,-0.86
US-2304,2022-10-02,2022-10-08,First Class,CG-32396,Customer 268,Home Office,United States,City 74,Washington,West,TEC-6038,Technology,Phones,Phones Product 53,679.41,7,0.25,145.22
US-2305,2022-11-01,2022-11-07,Same Day,CG-38032,Customer 54,Home Office,United States,City 40,Virginia,East,TEC-5126,Technology,Phones,Phones Product 11,630.3,3,0.15,58.69
US-2306,2023-04-19,2023-04-26,First Class,CG-15546,Customer 96,Consumer,United States,City 52,Michigan,Central,TEC-4753,Technology,Computers,Computers Product 93,459.7,6,0.15,68.81
US-2307,2023-11-23,2023-11-27,Same Day,CG-50334,Customer 211,Consumer,United States,City 36,Pennsylvania,East,TEC-5761,Furniture,Tables,Tables Product 66,389.82,1,0.0,41.61
US-2308,2023-08-13,2023-08-15,Second Class,CG-46101,Customer 170,Home Office,United States,City 93,Washington,West,TEC-3199,Office Supplies,Art,Art Product 60,63.29,2,0.15,7.91
US-2309,2023-09-17,2023-09-19,Second Class,CG-38329,Customer 107,Corporate,United States,City 98,Texas,Central,TEC-6817,Office Supplies,Paper,Paper Product 25,122.86,1,0.15,25.48
US-2310,2023-06-23,2023-06-30,Standard Class,CG-21804,Customer 49,Corporate,United States,City 92,Texas,Central,TEC-8450,Furniture,Bookcases,Bookcases Product 68,405.68,4,0.1,45.26
US-2311,2023-04-23,2023-04-29,Second Class,CG-74563,Customer 111,Consumer,United States,City 18,Washington,West,TEC-7635,Office Supplies,Paper,Paper Product 83,104.19,10,0.0,21.32
US-2312,2022-11-27,2022-12-04,Same Day,CG-52918,Customer 200,Home Office,United States,City 13,Georgia,South,TEC-8564,Technology,Phones,Phones Product 65,581.95,2,0.0,62.24
US-2313,2023-02-21,2023-02-28,Standard Class,CG-86820,Customer 55,Consumer,United States,City 43,California,West,TEC-7799,Office Supplies,Art,Art Product 15,170.17,4,0.0,27.55
US-2314,2023-07-17,2023-07-21,Same Day,CG-44588,Customer 374,Home Office,United States,City 37,Washington,West,TEC-2961,Technology,Accessories,Accessories Product 93,411.39,7,0.15,51.85
US-2315,2023-03-02,2023-03-04,Standard Class,CG-19994,Customer 160,Corporate,United States,City 78,Virginia,East,TEC-2161,Technology,Accessories,Accessories Product 16,559.32,10,0.15,96.85
US-2316,2023-06-23,2023-06-25,Same Day,CG-79453,Customer 245,Home Office,United States,City 44,Texas,Central,TEC-1432,Office Supplies,Art,Art Product 76,109.86,5,0.1,15.24
US-2317,2022-05-23,2022-05-28,Second Class,CG-19633,Customer 123,Consumer,United States,City 58,Florida,East,TEC-5505,Furniture,Chairs,Chairs Product 43,554.99,10,0.25,68.19
US-2318,2022-12-12,2022-12-17,Same Day,CG-15616,Customer 425,Consumer,United States,City 47,Oregon,West,TEC-1348,Furniture,Chairs,Chairs Product 100,328.6,5,0.1,38.66
US-2319,2022-12-12,2022-12-18,Standard Class,CG-25271,Customer 383,Corporate,United States,City 17,Alabama,South,TEC-7988,Technology,Computers,Computers Product 100,293.5,1,0.25,49.86
US-2320,2022-01-19,2022-01-24,Standard Class,CG-13574,Customer 198,Corporate,United States,City 20,Washington,West,TEC-8465,Technology,Phones,Phones Product 10,861.86,7,0.2,119.88
US-2321,2022-11-25,2022-11-28,Standard Class,CG-66333,Customer 261,Consumer,United States,City 71,Washington,West,TEC-4004,Office Supplies,Paper,Paper Product 56,57.62,5,0.15,4.66
US-2322,2023-08-09,2023-08-11,First Class,CG-48063,Customer 384,Home Office,United States,City 6,Alabama,South,TEC-2897,Technology,Computers,Computers Product 31,282.07,3,0.25,31.24
US-2323,2022-11-08,2022-11-12,Second Class,CG-63406,Customer 24,Corporate,United States,City 28,North Carolina,South,TEC-4829,Office Supplies,Paper,Paper Product 83,81.47,5,0.1,2.91
US-2324,2023-01-19,2023-01-25,Standard Class,CG-89387,Customer 421,Consumer,United States,City 7,California,West,TEC-9313,Office Supplies,Art,Art Product 48,100.78,6,0.2,17.55
US-2325,2023-08-02,2023-08-03,Same Day,CG-43455,Customer 299,Corporate,United States,City 22,Oregon,West,TEC-7600,Office Supplies,Art,Art Product 97,54.61,10,0.1,11.53
US-2326,2023-09-05,2023-09-11,Same Day,CG-21751,Customer 456,Home Office,United States,City 67,Alabama,South,TEC-5842,Office Supplies,Art,Art Product 19,125.54,5,0.25,22.83
US-2327,2023-07-03,2023-07-04,First Class,CG-12788,Customer 396,Consumer,United States,City 65,North Carolina,South,TEC-6072,Furniture,Bookcases,Bookcases Product 73,201.32,6,0.25,22.99
US-2328,2023-09-26,2023-10-03,Second Class,CG-66344,Customer 207,Consumer,United States,City 73,New York,East,TEC-1897,Technology,Phones,Phones Product 53,281.61,4,0.15,54.78
US-2329,2023-09-30,2023-10-07,Same Day,CG-14000,Customer 329,Corporate,United States,City 57,North Carolina,South,TEC-3849,Office Supplies,Paper,Paper Product 96,108.59,2,0.2,16.64
US-2330,2022-08-10,2022-08-16,Second Class,CG-78184,Customer 71,Corporate,United States,City 85,Florida,East,TEC-1286,Furniture,Bookcases,Bookcases Product 37,123.66,10,0.15,5.47
US-2331,2022-01-04,2022-01-08,First Class,CG-13924,Customer 282,Home Office,United States,City 19,Washington,West,TEC-7655,Furniture,Tables,Tables Product 76,389.58,10,0.25,16.39
US-2332,2023-01-03,2023-01-10,Same Day,CG-85092,Customer 194,Home Office,United States,City 45,Virginia,East,TEC-7667,Office Supplies,Art,Art Product 81,123.16,5,0.0,4.68
US-2333,2022-03-16,2022-03-23,First Class,CG-84908,Customer 173,Consumer,United States,City 97,Alabama,South,TEC-2969,Technology,Phones,Phones Product 33,669.63,3,0.1,59.18
US-2334,2022-07-16,2022-07-19,Standard Class,CG-13860,Customer 427,Home Office,United States,City 22,Florida,East,TEC-8838,Furniture,Tables,Tables Product 97,382.84,5,0.25,40.21
US-2335,2022-08-18,2022-08-19,Same Day,CG-76047,Customer 104,Corporate,United States,City 10,Alabama,South,TEC-2330,Technology,Phones,Phones Product 86,360.65,2,0.0,64.59
US-2336,2022-07-17,2022-07-18,First Class,CG-20499,Customer 151,Consumer,United States,City 81,California,West,TEC-2198,Office Supplies,Binders,Binders Product 95,113.02,7,0.25,9.91
US-2337,2022-11-26,2022-12-03,Same Day,CG-94157,Customer 211,Home Office,United States,City 81,North Carolina,South,TEC-3353,Technology,Computers,Computers Product 7,298.29,9,0.1,15.47
US-2338,2023-01-13,2023-01-17,First Class,CG-61214,Customer 84,Consumer,United States,City 8,Ohio,Central,TEC-8356,Technology,Accessories,Accessories Product 18,569.93,8,0.2,40.9
US-2339,2023-02-17,2023-02-24,Standard Class,CG-74499,Customer 372,Corporate,United States,City 81,Florida,East,TEC-8768,Furniture,Bookcases,Bookcases Product 50,314.3,1,0.25,21.83
US-2340,2022-02-18,2022-02-24,First Class,CG-18802,Customer 497,Consumer,United States,City 25,Oregon,West,TEC-4251,Technology,Accessories,Accessories Product 26,635.83,7,0.25,85.77
US-2341,2023-04-10,2023-04-13,Same Day,CG-24249,Customer 240,Corporate,United States,City 70,Pennsylvania,East,TEC-2296,Technology,Phones,Phones Product 60,434.11,3,0.1,81.0
US-2342,2022-01-11,2022-01-15,Standard Class,CG-38687,Customer 385,Home Office,United States,City 55,California,West,TEC-4898,Technology,Phones,Phones Product 66,567.01,3,0.0,94.01
US-2343,2023-11-17,2023-11-21,Standard Class,CG-34954,Customer 112,Home Office,United States,City 58,Alabama,South,TEC-2217,Furniture,Chairs,Chairs Product 86,370.39,10,0.15,6.88
US-2344,2023-07-13,2023-07-16,Standard Class,CG-28461,Customer 443,Home Office,United States,City 51,Texas,Central,TEC-5817,Furniture,Tables,Tables Product 66,413.52,3,0.25,43.21
US-2345,2022-02-14,2022-02-16,First Class,CG-23318,Customer 204,Consumer,United States,City 61,Ohio,Central,TEC-9752,Technology,Computers,Computers Product 14,296.66,4,0.2,40.88
US-2346,2022-05-26,2022-06-02,Second Class,CG-93763,Customer 48,Consumer,United States,City 63,North Carolina,South,TEC-9785,Furniture,Bookcases,Bookcases Product 24,294.1,2,0.0,21.95
US-2347,2022-04-15,2022-04-18,Same Day,CG-89494,Customer 225,Consumer,United States,City 30,Michigan,Central,TEC-7979,Office Supplies,Paper,Paper Product 30,116.69,10,0.25,24.02
US-2348,2023-07-07,2023-07-09,Same Day,CG-13003,Customer 253,Corporate,United States,City 90,Pennsylvania,East,TEC-9922,Technology,Phones,Phones Product 93,716.35,1,0.15,60.45
US-2349,2023-10-14,2023-10-21,Same Day,CG-40926,Customer 461,Corporate,United States,City 52,Nevada,West,TEC-9491,Furniture,Tables,Tables Product 100,393.31,1,0.2,52.37
US-2350,2022-05-31,2022-06-06,Second Class,CG-33651,Customer 115,Home Office,United States,City 81,Nevada,West,TEC-6722,Technology,Computers,Computers Product 42,577.36,3,0.0,118.1
US-2351,2023-11-22,2023-11-26,Standard Class,CG-44722,Customer 208,Consumer,United States,City 73,Tennessee,South,TEC-3463,Technology,Phones,Phones Product 94,902.45,6,0.25,181.56
US-2352,2022-03-16,2022-03-21,Same Day,CG-69863,Customer 387,Home Office,United States,City 77,New York,East,TEC-1646,Office Supplies,Art,Art Product 72,112.47,3,0.15,20.55
US-2353,2023-08-28,2023-09-02,First Class,CG-81660,Customer 445,Corporate,United States,City 3,Illinois,Central,TEC-3594,Office Supplies,Art,Art Product 17,107.24,10,0.25,13.02
US-2354,2022-02-08,2022-02-13,First Class,CG-94983,Customer 67,Home Office,United States,City 39,Virginia,East,TEC-6533,Furniture,Chairs,Chairs Product 95,247.29,10,0.15,35.25
US-2355,2023-09-17,2023-09-23,Same Day,CG-14692,Customer 356,Corporate,United States,City 84,California,West,TEC-8231,Office Supplies,Art,Art Product 12,59.08,6,0.2,12.52
US-2356,2023-01-01,2023-01-06,Second Class,CG-13436,Customer 479,Corporate,United States,City 79,Alabama,South,TEC-8405,Technology,Phones,Phones Product 36,599.97,8,0.1,48.02
US-2357,2023-01-25,2023-01-29,Same Day,CG-81037,Customer 77,Corporate,United States,City 80,Nevada,West,TEC-8151,Technology,Accessories,Accessories Product 65,573.53,10,0.25,25.81
US-2358,2023-05-25,2023-05-29,Standard Class,CG-94319,Customer 273,Home Office,United States,City 41,Pennsylvania,East,TEC-9591,Office Supplies,Paper,Paper Product 1,131.28,10,0.1,22.73
US-2359,2023-02-13,2023-02-19,First Class,CG-61138,Customer 196,Consumer,United States,City 94,Pennsylvania,East,TEC-6437,Office Supplies,Paper,Paper Product 88,70.38,5,0.0,8.97
US-2360,2023-04-13,2023-04-15,First Class,CG-59090,Customer 138,Consumer,United States,City 33,California,West,TEC-3990,Office Supplies,Paper,Paper Product 68,197.71,5,0.25,17.73
US-2361,2023-02-07,2023-02-10,Second Class,CG-93663,Customer 127,Consumer,United States,City 82,North Carolina,South,TEC-3180,Furniture,Bookcases,Bookcases Product 88,141.16,6,0.25,19.66
